ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
1902,2025-04-12,OK,NOK,OK,36
1903,2025-04-12,OK,NOK,OK,49
1904,2025-04-12,OK,NOK,OK,21
1905,2025-04-12,NOK,OK,NOK,9
1906,2025-04-12,OK,NOK,OK,17
1907,2025-04-12,OK,NOK,NOK,32
1908,2025-04-12,OK,NOK,NOK,35
1909,2025-04-12,OK,NOK,OK,22
1910,2025-04-12,NOK,OK,OK,48
1911,2025-04-12,OK,NOK,NOK,4
1912,2025-04-12,NOK,OK,OK,40
1913,2025-04-12,OK,NOK,OK,33
1914,2025-04-12,NOK,NOK,OK,36
1915,2025-04-12,OK,OK,OK,21
1916,2025-04-12,OK,NOK,OK,42
1917,2025-04-12,OK,NOK,OK,1
1918,2025-04-12,NOK,NOK,NOK,13
1919,2025-04-12,NOK,NOK,OK,2
1920,2025-04-12,OK,NOK,NOK,43
1921,2025-04-12,OK,NOK,OK,35
1922,2025-04-12,OK,NOK,OK,41
1923,2025-04-12,NOK,OK,OK,41
1924,2025-04-12,OK,NOK,OK,14
1925,2025-04-12,OK,OK,OK,8
1926,2025-04-12,NOK,OK,NOK,21
1927,2025-04-12,OK,NOK,OK,42
1928,2025-04-12,OK,NOK,OK,32
1929,2025-04-12,NOK,NOK,OK,44
1930,2025-04-12,NOK,OK,OK,41
1931,2025-04-12,NOK,OK,NOK,21
1932,2025-04-12,NOK,NOK,OK,26
1933,2025-04-12,NOK,NOK,OK,1
1934,2025-04-12,NOK,OK,NOK,6
1935,2025-04-12,NOK,OK,NOK,2
1936,2025-04-12,OK,OK,OK,14
1937,2025-04-12,OK,NOK,NOK,2
1938,2025-04-12,NOK,NOK,OK,43
1939,2025-04-12,NOK,NOK,OK,24
1940,2025-04-12,NOK,OK,OK,26
1941,2025-04-12,NOK,NOK,OK,18
1942,2025-04-12,OK,NOK,OK,17
1943,2025-04-12,OK,OK,OK,20
1944,2025-04-12,NOK,OK,OK,7
1945,2025-04-12,OK,OK,OK,40
1946,2025-04-12,NOK,OK,NOK,38
1947,2025-04-12,NOK,OK,OK,7
1948,2025-04-12,NOK,OK,OK,1
1949,2025-04-12,OK,OK,OK,42
1950,2025-04-12,OK,NOK,OK,32
1951,2025-04-12,NOK,OK,NOK,22
1952,2025-04-12,NOK,OK,OK,46
1953,2025-04-12,OK,NOK,NOK,30
1954,2025-04-12,NOK,NOK,NOK,37
1955,2025-04-12,NOK,NOK,NOK,12
1956,2025-04-12,OK,NOK,OK,35
1957,2025-04-12,OK,NOK,OK,41
1958,2025-04-12,NOK,NOK,OK,22
1959,2025-04-12,OK,OK,OK,2
1960,2025-04-12,NOK,OK,OK,4
1961,2025-04-12,OK,OK,OK,40
1962,2025-04-12,NOK,OK,NOK,16
1963,2025-04-12,NOK,NOK,NOK,40
1964,2025-04-12,NOK,OK,OK,43
1965,2025-04-12,OK,OK,OK,10
1966,2025-04-12,OK,NOK,NOK,9
1967,2025-04-12,OK,NOK,NOK,20
1968,2025-04-12,NOK,OK,OK,14
1969,2025-04-12,NOK,NOK,OK,8
1970,2025-04-12,NOK,OK,NOK,21
1971,2025-04-12,NOK,NOK,OK,46
1972,2025-04-12,NOK,OK,NOK,11
1973,2025-04-12,NOK,OK,NOK,10
1974,2025-04-12,NOK,OK,OK,4
1975,2025-04-12,OK,NOK,NOK,22
1976,2025-04-12,NOK,NOK,OK,11
1977,2025-04-12,NOK,OK,OK,7
1978,2025-04-12,OK,NOK,NOK,44
1979,2025-04-12,OK,OK,NOK,47
1980,2025-04-12,OK,NOK,NOK,25
1981,2025-04-12,NOK,NOK,OK,31
1982,2025-04-12,OK,OK,NOK,46
1983,2025-04-12,NOK,OK,OK,3
1984,2025-04-12,OK,OK,NOK,6
1985,2025-04-12,OK,OK,OK,4
1986,2025-04-12,NOK,NOK,OK,32
1987,2025-04-12,OK,NOK,NOK,31
1988,2025-04-12,NOK,NOK,NOK,15
1989,2025-04-12,NOK,OK,NOK,30
1990,2025-04-12,NOK,OK,NOK,1
1991,2025-04-12,NOK,NOK,OK,44
1992,2025-04-12,OK,OK,NOK,26
1993,2025-04-12,OK,OK,NOK,18
1994,2025-04-12,OK,NOK,NOK,13
1995,2025-04-12,OK,NOK,NOK,3
1996,2025-04-12,NOK,NOK,NOK,41
1997,2025-04-12,NOK,OK,OK,32
1998,2025-04-12,OK,NOK,NOK,34
1999,2025-04-12,NOK,OK,NOK,32
2000,2025-04-12,NOK,OK,NOK,14
2001,2025-04-12,NOK,NOK,NOK,38
2002,2025-04-12,NOK,OK,NOK,30
2003,2025-04-12,NOK,OK,NOK,26
2004,2025-04-12,OK,OK,OK,3
2005,2025-04-12,OK,OK,OK,40
2006,2025-04-12,OK,OK,NOK,50
2007,2025-04-12,NOK,NOK,OK,8
2008,2025-04-12,NOK,NOK,NOK,13
2009,2025-04-12,OK,OK,NOK,12
2010,2025-04-12,NOK,OK,NOK,12
2011,2025-04-12,NOK,OK,NOK,40
2012,2025-04-12,NOK,NOK,OK,17
2013,2025-04-12,OK,OK,NOK,25
2014,2025-04-12,OK,NOK,OK,16
2015,2025-04-12,NOK,NOK,OK,2
2016,2025-04-12,NOK,NOK,OK,6
2017,2025-04-12,OK,OK,NOK,12
2018,2025-04-12,OK,OK,OK,31
2019,2025-04-12,OK,NOK,NOK,48
2020,2025-04-12,OK,NOK,NOK,11
2021,2025-04-12,NOK,NOK,NOK,38
2022,2025-04-12,NOK,NOK,NOK,30
2023,2025-04-12,OK,OK,OK,37
2024,2025-04-12,NOK,OK,OK,23
2025,2025-04-12,OK,OK,NOK,23
2026,2025-04-12,NOK,OK,OK,21
2027,2025-04-12,OK,NOK,NOK,26
2028,2025-04-12,OK,NOK,OK,11
2029,2025-04-12,OK,NOK,OK,4
2030,2025-04-12,NOK,NOK,NOK,17
2031,2025-04-12,OK,OK,OK,14
2032,2025-04-12,NOK,OK,OK,39
2033,2025-04-12,NOK,NOK,NOK,16
2034,2025-04-12,NOK,OK,NOK,49
2035,2025-04-12,NOK,NOK,OK,2
2036,2025-04-12,NOK,NOK,OK,14
2037,2025-04-12,NOK,NOK,OK,39
2038,2025-04-12,OK,NOK,NOK,25
2039,2025-04-12,OK,OK,OK,39
2040,2025-04-12,NOK,OK,NOK,23
2041,2025-04-12,NOK,OK,NOK,27
2042,2025-04-12,NOK,OK,NOK,19
2043,2025-04-12,OK,OK,OK,42
2044,2025-04-12,OK,NOK,NOK,17
2045,2025-04-12,OK,OK,OK,1
2046,2025-04-12,NOK,OK,OK,38
2047,2025-04-12,NOK,OK,OK,20
2048,2025-04-12,NOK,OK,OK,43
2049,2025-04-12,NOK,OK,NOK,35
2050,2025-04-12,NOK,NOK,OK,44
2051,2025-04-12,NOK,NOK,OK,23
2052,2025-04-12,NOK,OK,NOK,35
2053,2025-04-12,OK,NOK,OK,17
2054,2025-04-12,NOK,NOK,NOK,2
2055,2025-04-12,OK,OK,OK,24
2056,2025-04-12,NOK,OK,OK,16
2057,2025-04-12,NOK,NOK,OK,20
2058,2025-04-12,OK,OK,NOK,46
2059,2025-04-12,NOK,NOK,NOK,25
2060,2025-04-12,OK,OK,NOK,4
2061,2025-04-12,OK,OK,NOK,25
2062,2025-04-12,NOK,NOK,OK,50
2063,2025-04-12,OK,NOK,OK,11
2064,2025-04-12,OK,OK,NOK,42
2065,2025-04-12,NOK,NOK,OK,41
2066,2025-04-12,OK,OK,OK,12
2067,2025-04-12,OK,OK,NOK,31
2068,2025-04-12,NOK,OK,OK,24
2069,2025-04-12,OK,NOK,OK,6
2070,2025-04-12,NOK,NOK,OK,30
2071,2025-04-12,OK,NOK,OK,16
2072,2025-04-12,OK,OK,NOK,15
2073,2025-04-12,NOK,NOK,OK,3
2074,2025-04-12,NOK,NOK,NOK,20
2075,2025-04-12,OK,NOK,OK,34
2076,2025-04-12,OK,OK,NOK,17
2077,2025-04-12,OK,OK,NOK,5
2078,2025-04-12,OK,NOK,NOK,20
2079,2025-04-12,NOK,NOK,OK,1
2080,2025-04-12,OK,OK,NOK,35
2081,2025-04-12,NOK,NOK,OK,31
2082,2025-04-12,OK,NOK,OK,45
2083,2025-04-12,NOK,OK,NOK,2
2084,2025-04-12,OK,OK,OK,23
2085,2025-04-12,OK,OK,OK,7
2086,2025-04-12,NOK,NOK,NOK,34
2087,2025-04-12,NOK,NOK,NOK,20
2088,2025-04-12,OK,NOK,NOK,13
2089,2025-04-12,OK,OK,NOK,29
2090,2025-04-12,NOK,OK,OK,6
2091,2025-04-12,OK,OK,OK,24
2092,2025-04-12,OK,NOK,OK,30
2093,2025-04-12,OK,NOK,NOK,6
2094,2025-04-12,OK,OK,OK,3
2095,2025-04-12,OK,NOK,OK,41
2096,2025-04-12,OK,OK,NOK,46
2097,2025-04-12,OK,OK,OK,29
2098,2025-04-12,OK,OK,OK,16
2099,2025-04-12,NOK,NOK,NOK,8
2100,2025-04-12,OK,NOK,OK,50
2101,2025-04-12,NOK,NOK,NOK,1
2102,2025-04-12,NOK,NOK,NOK,46
2103,2025-04-12,OK,OK,NOK,29
2104,2025-04-12,OK,NOK,OK,8
2105,2025-04-12,NOK,OK,OK,36
2106,2025-04-12,NOK,NOK,NOK,22
2107,2025-04-12,OK,OK,NOK,47
2108,2025-04-12,NOK,OK,NOK,15
2109,2025-04-12,NOK,OK,NOK,34
2110,2025-04-12,NOK,OK,NOK,2
2111,2025-04-12,NOK,OK,NOK,8
2112,2025-04-12,NOK,NOK,NOK,41
2113,2025-04-12,NOK,OK,OK,22
2114,2025-04-12,NOK,OK,NOK,22
2115,2025-04-12,OK,OK,OK,41
2116,2025-04-12,OK,NOK,NOK,16
2117,2025-04-12,NOK,NOK,OK,6
2118,2025-04-12,NOK,OK,NOK,35
2119,2025-04-12,NOK,OK,NOK,31
2120,2025-04-12,NOK,OK,OK,7
2121,2025-04-12,OK,NOK,OK,32
2122,2025-04-12,OK,OK,OK,41
2123,2025-04-12,NOK,NOK,NOK,40
2124,2025-04-12,NOK,OK,NOK,29
2125,2025-04-12,NOK,NOK,OK,9
2126,2025-04-12,OK,OK,NOK,20
2127,2025-04-12,OK,OK,NOK,19
2128,2025-04-12,NOK,NOK,NOK,5
2129,2025-04-12,OK,OK,OK,47
2130,2025-04-12,NOK,OK,OK,7
2131,2025-04-12,NOK,OK,OK,11
2132,2025-04-12,OK,OK,NOK,31
2133,2025-04-12,NOK,OK,NOK,23
2134,2025-04-12,OK,OK,NOK,46
2135,2025-04-12,NOK,NOK,OK,40
2136,2025-04-12,NOK,NOK,OK,38
2137,2025-04-12,OK,NOK,OK,34
2138,2025-04-12,OK,OK,OK,35
2139,2025-04-12,NOK,OK,NOK,28
2140,2025-04-12,OK,NOK,OK,29
2141,2025-04-12,OK,NOK,NOK,35
2142,2025-04-12,NOK,OK,OK,28
2143,2025-04-12,NOK,NOK,OK,44
2144,2025-04-12,NOK,NOK,NOK,22
2145,2025-04-12,OK,NOK,NOK,38
2146,2025-04-12,OK,NOK,OK,20
2147,2025-04-12,OK,NOK,NOK,44
2148,2025-04-12,NOK,OK,OK,20
2149,2025-04-12,OK,NOK,NOK,11
2150,2025-04-12,NOK,OK,OK,13
2151,2025-04-12,NOK,NOK,NOK,43
2152,2025-04-12,OK,NOK,NOK,9
2153,2025-04-12,OK,OK,OK,45
2154,2025-04-12,OK,NOK,NOK,31
2155,2025-04-12,OK,OK,OK,49
2156,2025-04-12,OK,NOK,NOK,2
2157,2025-04-12,OK,NOK,NOK,41
2158,2025-04-12,OK,OK,NOK,48
2159,2025-04-12,OK,OK,NOK,28
2160,2025-04-12,NOK,OK,OK,13
2161,2025-04-12,NOK,OK,OK,46
2162,2025-04-12,OK,OK,OK,39
2163,2025-04-12,NOK,NOK,NOK,35
2164,2025-04-12,NOK,NOK,NOK,48
2165,2025-04-12,OK,NOK,OK,46
2166,2025-04-12,NOK,OK,NOK,3
2167,2025-04-12,OK,OK,OK,50
2168,2025-04-12,OK,OK,OK,21
2169,2025-04-12,OK,OK,OK,14
2170,2025-04-12,NOK,OK,NOK,9
2171,2025-04-12,OK,OK,OK,41
2172,2025-04-12,OK,NOK,NOK,22
2173,2025-04-12,NOK,NOK,OK,19
2174,2025-04-12,OK,NOK,NOK,33
2175,2025-04-12,NOK,OK,NOK,33
2176,2025-04-12,OK,NOK,NOK,25
2177,2025-04-12,NOK,OK,NOK,14
2178,2025-04-12,NOK,NOK,OK,36
2179,2025-04-12,NOK,OK,OK,27
2180,2025-04-12,OK,OK,OK,19
2181,2025-04-12,OK,NOK,NOK,17
2182,2025-04-12,OK,NOK,NOK,50
2183,2025-04-12,NOK,NOK,NOK,9
2184,2025-04-12,OK,OK,OK,46
2185,2025-04-12,OK,NOK,OK,23
2186,2025-04-12,OK,OK,OK,40
2187,2025-04-12,OK,OK,OK,8
2188,2025-04-12,OK,NOK,OK,36
2189,2025-04-12,OK,NOK,NOK,22
2190,2025-04-12,OK,OK,OK,5
2191,2025-04-12,NOK,OK,OK,17
2192,2025-04-12,OK,OK,NOK,26
2193,2025-04-12,OK,OK,OK,25
2194,2025-04-12,NOK,OK,OK,49
2195,2025-04-12,OK,OK,OK,33
2196,2025-04-12,OK,OK,OK,13
2197,2025-04-12,OK,OK,OK,25
2198,2025-04-12,OK,OK,NOK,22
2199,2025-04-12,OK,NOK,OK,44
2200,2025-04-12,NOK,OK,NOK,38
2201,2025-04-12,OK,NOK,NOK,19
2202,2025-04-12,OK,NOK,OK,18
2203,2025-04-12,NOK,NOK,OK,13
2204,2025-04-12,NOK,OK,NOK,10
2205,2025-04-12,NOK,NOK,OK,47
2206,2025-04-12,OK,NOK,OK,6
2207,2025-04-12,OK,OK,OK,48
2208,2025-04-12,NOK,NOK,OK,48
2209,2025-04-12,OK,NOK,NOK,17
2210,2025-04-12,OK,NOK,NOK,45
2211,2025-04-12,NOK,NOK,NOK,46
2212,2025-04-12,OK,OK,OK,1
2213,2025-04-12,NOK,NOK,NOK,45
2214,2025-04-12,NOK,OK,NOK,41
2215,2025-04-12,OK,NOK,NOK,50
2216,2025-04-12,OK,OK,OK,30
2217,2025-04-12,OK,NOK,OK,41
2218,2025-04-12,NOK,OK,NOK,29
2219,2025-04-12,OK,NOK,NOK,44
2220,2025-04-12,NOK,OK,OK,7
2221,2025-04-12,OK,NOK,OK,11
2222,2025-04-12,NOK,OK,NOK,32
2223,2025-04-12,OK,NOK,NOK,36
2224,2025-04-12,OK,OK,OK,1
2225,2025-04-12,OK,OK,OK,38
2226,2025-04-12,OK,OK,NOK,21
2227,2025-04-12,NOK,NOK,OK,41
2228,2025-04-12,OK,NOK,NOK,50
2229,2025-04-12,NOK,OK,NOK,39
2230,2025-04-12,OK,OK,OK,22
2231,2025-04-12,NOK,OK,NOK,48
2232,2025-04-12,OK,OK,NOK,7
2233,2025-04-12,NOK,OK,NOK,41
2234,2025-04-12,NOK,OK,NOK,12
2235,2025-04-12,NOK,OK,OK,48
2236,2025-04-12,OK,NOK,NOK,41
2237,2025-04-12,OK,OK,OK,27
2238,2025-04-12,OK,NOK,NOK,20
2239,2025-04-12,OK,NOK,OK,23
2240,2025-04-12,NOK,OK,OK,45
2241,2025-04-12,OK,NOK,OK,13
2242,2025-04-12,OK,OK,NOK,1
2243,2025-04-12,NOK,OK,OK,25
2244,2025-04-12,OK,OK,NOK,16
2245,2025-04-12,OK,OK,NOK,42
2246,2025-04-12,NOK,NOK,OK,43
2247,2025-04-12,OK,OK,OK,37
2248,2025-04-12,NOK,OK,OK,41
2249,2025-04-12,NOK,NOK,NOK,41
2250,2025-04-12,OK,NOK,OK,8
2251,2025-04-12,OK,NOK,OK,47
2252,2025-04-12,NOK,NOK,NOK,25
2253,2025-04-12,NOK,OK,OK,43
2254,2025-04-12,OK,OK,OK,9
2255,2025-04-12,NOK,NOK,NOK,15
2256,2025-04-12,NOK,OK,OK,16
2257,2025-04-12,OK,OK,NOK,48
2258,2025-04-12,OK,NOK,OK,15
2259,2025-04-12,OK,OK,NOK,15
2260,2025-04-12,OK,OK,OK,44
2261,2025-04-12,NOK,OK,OK,1
2262,2025-04-12,NOK,OK,NOK,1
2263,2025-04-12,NOK,NOK,OK,36
2264,2025-04-12,NOK,NOK,NOK,13
2265,2025-04-12,NOK,OK,OK,25
2266,2025-04-12,OK,OK,NOK,4
2267,2025-04-12,OK,OK,NOK,15
2268,2025-04-12,OK,NOK,OK,16
2269,2025-04-12,OK,NOK,OK,32
2270,2025-04-12,NOK,NOK,NOK,47
2271,2025-04-12,NOK,OK,OK,40
2272,2025-04-12,NOK,OK,OK,28
2273,2025-04-12,NOK,NOK,NOK,6
2274,2025-04-12,NOK,OK,NOK,16
2275,2025-04-12,OK,OK,NOK,32
2276,2025-04-12,NOK,OK,OK,25
2277,2025-04-12,OK,OK,NOK,6
2278,2025-04-12,OK,NOK,NOK,6
2279,2025-04-12,NOK,OK,NOK,26
2280,2025-04-12,OK,NOK,OK,37
2281,2025-04-12,NOK,OK,NOK,31
2282,2025-04-12,OK,NOK,NOK,39
2283,2025-04-12,OK,OK,NOK,37
2284,2025-04-12,NOK,NOK,OK,49
2285,2025-04-12,OK,OK,OK,32
2286,2025-04-12,NOK,NOK,OK,20
2287,2025-04-12,NOK,NOK,NOK,14
2288,2025-04-12,OK,OK,OK,27
2289,2025-04-12,OK,NOK,OK,39
2290,2025-04-12,NOK,OK,OK,43
2291,2025-04-12,OK,OK,NOK,25
2292,2025-04-12,OK,NOK,NOK,38
2293,2025-04-12,NOK,OK,NOK,5
2294,2025-04-12,OK,NOK,OK,45
2295,2025-04-12,NOK,NOK,NOK,47
2296,2025-04-12,NOK,NOK,NOK,40
2297,2025-04-12,NOK,OK,OK,36
2298,2025-04-12,NOK,OK,OK,13
2299,2025-04-12,OK,NOK,NOK,50
2300,2025-04-12,OK,OK,NOK,47
2301,2025-04-12,OK,NOK,NOK,34
2302,2025-04-12,NOK,OK,OK,42
2303,2025-04-12,NOK,OK,OK,34
2304,2025-04-12,NOK,NOK,OK,11
2305,2025-04-12,NOK,NOK,NOK,49
2306,2025-04-12,NOK,OK,OK,10
2307,2025-04-12,NOK,NOK,NOK,46
2308,2025-04-12,NOK,OK,OK,45
2309,2025-04-12,NOK,NOK,OK,32
2310,2025-04-12,NOK,OK,OK,47
2311,2025-04-12,NOK,NOK,OK,33
2312,2025-04-12,NOK,OK,NOK,3
2313,2025-04-12,OK,OK,NOK,33
2314,2025-04-12,OK,OK,NOK,24
2315,2025-04-12,NOK,OK,OK,4
2316,2025-04-12,OK,OK,NOK,20
2317,2025-04-12,NOK,OK,NOK,44
2318,2025-04-12,NOK,OK,NOK,13
2319,2025-04-12,NOK,NOK,NOK,48
2320,2025-04-12,NOK,NOK,NOK,36
2321,2025-04-12,NOK,OK,NOK,13
2322,2025-04-12,NOK,OK,NOK,18
2323,2025-04-12,OK,OK,OK,30
2324,2025-04-12,OK,NOK,NOK,6
2325,2025-04-12,NOK,OK,NOK,15
2326,2025-04-12,OK,NOK,NOK,26
2327,2025-04-12,OK,OK,NOK,50
2328,2025-04-12,NOK,NOK,OK,13
2329,2025-04-12,NOK,NOK,OK,31
2330,2025-04-12,NOK,OK,OK,23
2331,2025-04-12,OK,NOK,OK,32
2332,2025-04-12,OK,OK,NOK,23
2333,2025-04-12,NOK,OK,OK,5
2334,2025-04-12,OK,NOK,OK,27
2335,2025-04-12,OK,NOK,OK,34
2336,2025-04-12,NOK,NOK,NOK,49
2337,2025-04-12,NOK,NOK,NOK,10
2338,2025-04-12,OK,OK,NOK,30
2339,2025-04-12,NOK,NOK,OK,23
2340,2025-04-12,NOK,OK,OK,44
2341,2025-04-12,NOK,OK,NOK,17
2342,2025-04-12,OK,OK,OK,47
2343,2025-04-12,OK,NOK,NOK,3
2344,2025-04-12,OK,NOK,OK,38
2345,2025-04-12,OK,NOK,NOK,27
2346,2025-04-12,NOK,OK,OK,8
2347,2025-04-12,OK,OK,OK,24
2348,2025-04-12,NOK,NOK,NOK,37
2349,2025-04-12,NOK,OK,OK,12
2350,2025-04-12,NOK,NOK,OK,20
2351,2025-04-12,NOK,NOK,OK,3
2352,2025-04-12,NOK,NOK,NOK,40
2353,2025-04-12,OK,OK,NOK,43
2354,2025-04-12,OK,OK,NOK,31
2355,2025-04-12,OK,NOK,OK,48
2356,2025-04-12,OK,OK,OK,35
2357,2025-04-12,OK,OK,NOK,1
2358,2025-04-12,OK,OK,OK,4
2359,2025-04-12,NOK,NOK,NOK,35
2360,2025-04-12,NOK,NOK,OK,1
2361,2025-04-12,OK,OK,NOK,21
2362,2025-04-12,NOK,OK,OK,49
2363,2025-04-12,OK,NOK,OK,14
2364,2025-04-12,NOK,NOK,NOK,39
2365,2025-04-12,OK,NOK,NOK,15
2366,2025-04-12,OK,OK,NOK,47
2367,2025-04-12,NOK,OK,OK,29
2368,2025-04-12,OK,NOK,OK,6
2369,2025-04-12,OK,OK,NOK,26
2370,2025-04-12,OK,NOK,OK,6
2371,2025-04-12,OK,NOK,NOK,17
2372,2025-04-12,NOK,OK,OK,39
2373,2025-04-12,OK,NOK,OK,46
2374,2025-04-12,NOK,NOK,NOK,7
2375,2025-04-12,OK,OK,OK,16
2376,2025-04-12,OK,OK,NOK,26
2377,2025-04-12,NOK,NOK,NOK,9
2378,2025-04-12,NOK,OK,OK,26
2379,2025-04-12,NOK,OK,OK,10
2380,2025-04-12,NOK,OK,OK,35
2381,2025-04-12,OK,NOK,NOK,4
2382,2025-04-12,OK,OK,NOK,37
2383,2025-04-12,OK,OK,NOK,4
2384,2025-04-12,OK,NOK,OK,43
2385,2025-04-12,OK,OK,OK,20
2386,2025-04-12,NOK,OK,NOK,2
2387,2025-04-12,OK,NOK,NOK,48
2388,2025-04-12,OK,OK,OK,19
2389,2025-04-12,NOK,NOK,OK,6
2390,2025-04-12,NOK,OK,OK,46
2391,2025-04-12,OK,NOK,OK,46
2392,2025-04-12,OK,NOK,OK,16
2393,2025-04-12,NOK,NOK,NOK,17
2394,2025-04-12,NOK,OK,NOK,39
2395,2025-04-12,OK,NOK,NOK,41
2396,2025-04-12,OK,OK,OK,8
2397,2025-04-12,NOK,OK,NOK,6
2398,2025-04-12,OK,NOK,NOK,37
2399,2025-04-12,OK,OK,NOK,25
2400,2025-04-12,NOK,OK,OK,24
2401,2025-04-12,OK,NOK,NOK,32
2402,2025-04-12,OK,OK,OK,1
2403,2025-04-12,OK,OK,OK,24
2404,2025-04-12,NOK,NOK,NOK,16
2405,2025-04-12,NOK,OK,NOK,9
2406,2025-04-12,NOK,NOK,NOK,44
2407,2025-04-12,NOK,NOK,OK,27
2408,2025-04-12,OK,OK,NOK,14
2409,2025-04-12,OK,NOK,NOK,44
2410,2025-04-12,OK,OK,OK,30
2411,2025-04-12,OK,NOK,OK,33
2412,2025-04-12,NOK,OK,NOK,19
2413,2025-04-12,NOK,NOK,OK,23
2414,2025-04-12,NOK,OK,OK,36
2415,2025-04-12,OK,NOK,OK,10
2416,2025-04-12,OK,NOK,NOK,18
2417,2025-04-12,OK,OK,OK,32
2418,2025-04-12,NOK,NOK,OK,22
2419,2025-04-12,NOK,NOK,OK,43
2420,2025-04-12,NOK,OK,OK,30
2421,2025-04-12,NOK,NOK,OK,44
2422,2025-04-12,OK,OK,NOK,35
2423,2025-04-12,NOK,OK,OK,26
2424,2025-04-12,NOK,NOK,OK,2
2425,2025-04-12,NOK,OK,NOK,29
2426,2025-04-12,NOK,NOK,NOK,2
2427,2025-04-12,OK,NOK,OK,8
2428,2025-04-12,OK,OK,NOK,7
2429,2025-04-12,NOK,OK,OK,29
2430,2025-04-12,OK,OK,NOK,1
2431,2025-04-12,NOK,NOK,NOK,46
2432,2025-04-12,NOK,OK,NOK,40
2433,2025-04-12,OK,OK,OK,4
2434,2025-04-12,OK,OK,OK,2
2435,2025-04-12,OK,OK,OK,7
2436,2025-04-12,OK,OK,NOK,29
2437,2025-04-12,OK,OK,OK,19
2438,2025-04-12,NOK,NOK,OK,22
2439,2025-04-12,OK,OK,OK,50
2440,2025-04-12,NOK,NOK,OK,50
2441,2025-04-12,NOK,OK,NOK,49
2442,2025-04-12,NOK,OK,NOK,6
2443,2025-04-12,OK,NOK,OK,31
2444,2025-04-12,NOK,NOK,NOK,17
2445,2025-04-12,OK,OK,NOK,11
2446,2025-04-12,NOK,OK,OK,5
2447,2025-04-12,NOK,NOK,OK,49
2448,2025-04-12,OK,NOK,NOK,49
2449,2025-04-12,OK,OK,OK,34
2450,2025-04-12,NOK,OK,NOK,20
2451,2025-04-12,NOK,NOK,OK,19
2452,2025-04-12,OK,OK,OK,18
2453,2025-04-12,NOK,NOK,OK,40
2454,2025-04-12,OK,OK,OK,13
2455,2025-04-12,NOK,OK,OK,22
2456,2025-04-12,OK,OK,NOK,18
2457,2025-04-12,NOK,NOK,OK,32
2458,2025-04-12,OK,NOK,NOK,9
2459,2025-04-12,NOK,NOK,NOK,23
2460,2025-04-12,OK,NOK,NOK,23
2461,2025-04-12,OK,NOK,OK,34
2462,2025-04-12,NOK,NOK,OK,45
2463,2025-04-12,NOK,OK,NOK,43
2464,2025-04-12,NOK,OK,NOK,25
2465,2025-04-12,NOK,OK,NOK,3
2466,2025-04-12,OK,OK,NOK,47
2467,2025-04-12,OK,OK,NOK,32
2468,2025-04-12,OK,OK,OK,24
2469,2025-04-12,OK,OK,NOK,37
2470,2025-04-12,OK,NOK,OK,43
2471,2025-04-12,OK,NOK,NOK,22
2472,2025-04-12,NOK,NOK,OK,17
2473,2025-04-12,OK,OK,NOK,35
2474,2025-04-12,NOK,NOK,NOK,16
2475,2025-04-12,OK,OK,OK,29
2476,2025-04-12,OK,OK,OK,40
2477,2025-04-12,NOK,NOK,OK,9
2478,2025-04-12,OK,NOK,NOK,37
2479,2025-04-12,NOK,NOK,NOK,10
2480,2025-04-12,NOK,OK,NOK,34
2481,2025-04-12,OK,NOK,OK,12
2482,2025-04-12,OK,NOK,NOK,30
2483,2025-04-12,OK,NOK,OK,36
2484,2025-04-12,NOK,OK,NOK,40
2485,2025-04-12,OK,NOK,OK,14
2486,2025-04-12,NOK,OK,NOK,20
2487,2025-04-12,OK,OK,OK,3
2488,2025-04-12,OK,NOK,NOK,41
2489,2025-04-12,NOK,OK,NOK,13
2490,2025-04-12,NOK,NOK,OK,46
2491,2025-04-12,OK,NOK,NOK,47
2492,2025-04-12,OK,OK,NOK,5
2493,2025-04-12,NOK,OK,NOK,22
2494,2025-04-12,OK,NOK,OK,50
2495,2025-04-12,NOK,OK,OK,15
2496,2025-04-12,OK,OK,OK,6
2497,2025-04-12,OK,NOK,OK,48
2498,2025-04-12,NOK,OK,OK,4
2499,2025-04-12,NOK,OK,OK,16
2500,2025-04-12,OK,NOK,OK,11
2501,2025-04-12,OK,OK,NOK,22
2502,2025-04-12,OK,NOK,OK,13
2503,2025-04-12,OK,NOK,NOK,16
2504,2025-04-12,OK,OK,OK,5
2505,2025-04-12,NOK,NOK,OK,19
2506,2025-04-12,NOK,NOK,NOK,23
2507,2025-04-12,NOK,NOK,OK,14
2508,2025-04-12,OK,OK,NOK,11
2509,2025-04-12,NOK,NOK,NOK,43
2510,2025-04-12,NOK,OK,NOK,21
2511,2025-04-12,OK,NOK,OK,47
2512,2025-04-12,NOK,NOK,OK,18
2513,2025-04-12,OK,OK,NOK,43
2514,2025-04-12,OK,OK,NOK,48
2515,2025-04-12,OK,NOK,NOK,41
2516,2025-04-12,OK,NOK,NOK,18
2517,2025-04-12,OK,OK,NOK,20
2518,2025-04-12,NOK,OK,OK,47
2519,2025-04-12,OK,OK,OK,34
2520,2025-04-12,OK,NOK,NOK,42
2521,2025-04-12,NOK,OK,OK,28
2522,2025-04-12,OK,OK,NOK,2
