FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,Capaciteit
3775,2025-04-12 18:59:53.839593,2025-04-12 21:21:53.839593,Filler A,621.97
3776,2025-04-12 18:59:53.488359,2025-04-12 21:18:53.488359,Filler C,605.76
3777,2025-04-12 18:59:53.894475,2025-04-12 19:53:53.894475,Filler A,598.57
3778,2025-04-12 18:59:53.391789,2025-04-12 21:59:53.391789,Filler B,693.82
3779,2025-04-12 18:59:53.457082,2025-04-12 20:05:53.457082,Filler A,470.99
3780,2025-04-12 18:59:53.011635,2025-04-12 21:30:53.011635,Filler C,795.63
3781,2025-04-12 18:59:53.548237,2025-04-12 21:35:53.548237,Filler C,415.16
3782,2025-04-12 18:59:53.287102,2025-04-12 20:01:53.287102,Filler B,313.03
3783,2025-04-12 18:59:53.808523,2025-04-12 19:34:53.808523,Filler B,620.27
3784,2025-04-12 18:59:53.237875,2025-04-12 20:26:53.237875,Filler A,499.77
3785,2025-04-12 18:59:53.068899,2025-04-12 19:53:53.068899,Filler B,455.3
3786,2025-04-12 18:59:53.393819,2025-04-12 21:09:53.393819,Filler A,477.92
3787,2025-04-12 18:59:53.920796,2025-04-12 21:59:53.920796,Filler B,312.36
3788,2025-04-12 18:59:53.472066,2025-04-12 21:50:53.472066,Filler B,496.61
3789,2025-04-12 18:59:53.024054,2025-04-12 21:15:53.024054,Filler B,325.87
3790,2025-04-12 18:59:53.406512,2025-04-12 19:44:53.406512,Filler A,568.89
3791,2025-04-12 18:59:53.544419,2025-04-12 19:58:53.544419,Filler C,493.98
3792,2025-04-12 18:59:53.032584,2025-04-12 20:18:53.032584,Filler C,582.13
3793,2025-04-12 18:59:53.745182,2025-04-12 21:19:53.745182,Filler A,541.2
3794,2025-04-12 18:59:53.283119,2025-04-12 20:41:53.283119,Filler B,667.6
3795,2025-04-12 18:59:53.824878,2025-04-12 20:28:53.824878,Filler A,392.61
3796,2025-04-12 18:59:53.436462,2025-04-12 19:45:53.436462,Filler C,563.16
3797,2025-04-12 18:59:53.839309,2025-04-12 20:29:53.839309,Filler C,319.5
3798,2025-04-12 18:59:53.242849,2025-04-12 20:14:53.242849,Filler A,354.6
3799,2025-04-12 18:59:53.993857,2025-04-12 21:51:53.993857,Filler B,491.08
3800,2025-04-12 18:59:53.624619,2025-04-12 21:05:53.624619,Filler C,424.44
3801,2025-04-12 18:59:53.228943,2025-04-12 20:37:53.228943,Filler C,416.19
3802,2025-04-12 18:59:53.059376,2025-04-12 19:38:53.059376,Filler B,761.79
3803,2025-04-12 18:59:53.086772,2025-04-12 21:39:53.086772,Filler A,626.97
3804,2025-04-12 18:59:53.076007,2025-04-12 20:06:53.076007,Filler A,380.94
3805,2025-04-12 18:59:53.263641,2025-04-12 21:34:53.263641,Filler C,349.19
3806,2025-04-12 18:59:53.380590,2025-04-12 21:52:53.380590,Filler B,359.09
3807,2025-04-12 18:59:53.518129,2025-04-12 21:55:53.518129,Filler B,672.9
3808,2025-04-12 18:59:53.367495,2025-04-12 21:57:53.367495,Filler B,762.56
3809,2025-04-12 18:59:53.628733,2025-04-12 19:53:53.628733,Filler C,576.98
3810,2025-04-12 18:59:53.916011,2025-04-12 20:06:53.916011,Filler A,333.6
3811,2025-04-12 18:59:53.117506,2025-04-12 21:13:53.117506,Filler A,493.22
3812,2025-04-12 18:59:53.267288,2025-04-12 20:23:53.267288,Filler B,676.12
3813,2025-04-12 18:59:53.891908,2025-04-12 21:08:53.891908,Filler B,493.89
3814,2025-04-12 18:59:53.537508,2025-04-12 21:51:53.537508,Filler C,453.48
3815,2025-04-12 18:59:53.266432,2025-04-12 21:48:53.266432,Filler C,729.08
3816,2025-04-12 18:59:53.605890,2025-04-12 20:12:53.605890,Filler B,322.25
3817,2025-04-12 18:59:53.573311,2025-04-12 21:54:53.573311,Filler C,431.52
3818,2025-04-12 18:59:53.080730,2025-04-12 20:04:53.080730,Filler A,651.67
3819,2025-04-12 18:59:53.413947,2025-04-12 19:31:53.413947,Filler B,721.11
3820,2025-04-12 18:59:53.208235,2025-04-12 21:59:53.208235,Filler A,669.52
3821,2025-04-12 18:59:53.348612,2025-04-12 20:02:53.348612,Filler B,621.55
3822,2025-04-12 18:59:53.992188,2025-04-12 20:19:53.992188,Filler A,502.13
3823,2025-04-12 18:59:53.691343,2025-04-12 21:00:53.691343,Filler C,303.6
3824,2025-04-12 18:59:53.333838,2025-04-12 21:51:53.333838,Filler C,366.03
3825,2025-04-12 18:59:53.030657,2025-04-12 20:29:53.030657,Filler C,621.99
3826,2025-04-12 18:59:53.939340,2025-04-12 19:30:53.939340,Filler A,754.71
3827,2025-04-12 18:59:53.718323,2025-04-12 21:53:53.718323,Filler A,541.32
3828,2025-04-12 18:59:53.035345,2025-04-12 21:28:53.035345,Filler B,424.69
3829,2025-04-12 18:59:53.792588,2025-04-12 20:11:53.792588,Filler C,367.77
3830,2025-04-12 18:59:53.419635,2025-04-12 21:36:53.419635,Filler A,390.46
3831,2025-04-12 18:59:53.178288,2025-04-12 20:24:53.178288,Filler A,734.05
3832,2025-04-12 18:59:53.709178,2025-04-12 21:31:53.709178,Filler C,545.75
3833,2025-04-12 18:59:53.615301,2025-04-12 19:53:53.615301,Filler B,473.08
3834,2025-04-12 18:59:53.242282,2025-04-12 21:13:53.242282,Filler C,629.43
3835,2025-04-12 18:59:53.721865,2025-04-12 20:04:53.721865,Filler B,761.47
3836,2025-04-12 18:59:53.128917,2025-04-12 19:30:53.128917,Filler A,656.77
3837,2025-04-12 18:59:53.267075,2025-04-12 19:51:53.267075,Filler A,316.5
3838,2025-04-12 18:59:53.882951,2025-04-12 20:48:53.882951,Filler A,636.52
3839,2025-04-12 18:59:53.159672,2025-04-12 21:08:53.159672,Filler B,584.5
3840,2025-04-12 18:59:53.814106,2025-04-12 21:34:53.814106,Filler B,352.64
3841,2025-04-12 18:59:53.103702,2025-04-12 21:26:53.103702,Filler C,713.7
3842,2025-04-12 18:59:53.258283,2025-04-12 21:45:53.258283,Filler B,409.29
3843,2025-04-12 18:59:53.092107,2025-04-12 20:36:53.092107,Filler B,682.4
3844,2025-04-12 18:59:53.171055,2025-04-12 19:37:53.171055,Filler C,545.12
3845,2025-04-12 18:59:53.052275,2025-04-12 20:42:53.052275,Filler C,456.94
3846,2025-04-12 18:59:53.004014,2025-04-12 20:31:53.004014,Filler A,410.24
3847,2025-04-12 18:59:53.517750,2025-04-12 21:19:53.517750,Filler A,453.14
3848,2025-04-12 18:59:53.870698,2025-04-12 21:59:53.870698,Filler A,541.23
3849,2025-04-12 18:59:53.222975,2025-04-12 19:46:53.222975,Filler B,741.02
3850,2025-04-12 18:59:53.874267,2025-04-12 20:49:53.874267,Filler B,403.35
3851,2025-04-12 18:59:53.892858,2025-04-12 21:04:53.892858,Filler B,692.24
3852,2025-04-12 18:59:53.552320,2025-04-12 21:08:53.552320,Filler B,412.78
3853,2025-04-12 18:59:53.023193,2025-04-12 20:43:53.023193,Filler C,393.84
3854,2025-04-12 18:59:53.219455,2025-04-12 21:41:53.219455,Filler A,594.88
3855,2025-04-12 18:59:53.563318,2025-04-12 20:50:53.563318,Filler B,672.04
3856,2025-04-12 18:59:53.394629,2025-04-12 19:51:53.394629,Filler A,529.82
3857,2025-04-12 18:59:53.285272,2025-04-12 19:45:53.285272,Filler B,369.1
3858,2025-04-12 18:59:53.624712,2025-04-12 19:50:53.624712,Filler B,431.83
3859,2025-04-12 18:59:53.712477,2025-04-12 21:52:53.712477,Filler A,732.39
3860,2025-04-12 18:59:53.045322,2025-04-12 20:53:53.045322,Filler B,427.61
3861,2025-04-12 18:59:53.255047,2025-04-12 21:14:53.255047,Filler C,452.0
3862,2025-04-12 18:59:53.427990,2025-04-12 21:54:53.427990,Filler B,388.04
3863,2025-04-12 18:59:53.986398,2025-04-12 21:25:53.986398,Filler B,330.44
3864,2025-04-12 18:59:53.817716,2025-04-12 20:14:53.817716,Filler A,720.65
3865,2025-04-12 18:59:53.006428,2025-04-12 21:07:53.006428,Filler A,334.94
3866,2025-04-12 18:59:53.401342,2025-04-12 19:52:53.401342,Filler C,582.45
3867,2025-04-12 18:59:53.208854,2025-04-12 20:43:53.208854,Filler B,549.82
3868,2025-04-12 18:59:53.457857,2025-04-12 21:16:53.457857,Filler B,455.63
3869,2025-04-12 18:59:53.816512,2025-04-12 21:33:53.816512,Filler A,667.56
3870,2025-04-12 18:59:53.876374,2025-04-12 21:39:53.876374,Filler C,437.53
3871,2025-04-12 18:59:53.767372,2025-04-12 20:55:53.767372,Filler B,475.24
3872,2025-04-12 18:59:53.931374,2025-04-12 21:46:53.931374,Filler B,370.9
3873,2025-04-12 18:59:53.631832,2025-04-12 20:33:53.631832,Filler B,463.36
3874,2025-04-12 18:59:53.860507,2025-04-12 21:45:53.860507,Filler A,505.23
3875,2025-04-12 18:59:53.848007,2025-04-12 20:48:53.848007,Filler A,304.7
3876,2025-04-12 18:59:53.242483,2025-04-12 20:10:53.242483,Filler B,345.65
3877,2025-04-12 18:59:53.818483,2025-04-12 19:44:53.818483,Filler B,757.64
3878,2025-04-12 18:59:53.621856,2025-04-12 20:07:53.621856,Filler A,685.78
3879,2025-04-12 18:59:53.431077,2025-04-12 21:40:53.431077,Filler B,413.41
3880,2025-04-12 18:59:53.341449,2025-04-12 20:00:53.341449,Filler C,458.93
3881,2025-04-12 18:59:53.642435,2025-04-12 21:25:53.642435,Filler B,419.32
3882,2025-04-12 18:59:53.183445,2025-04-12 21:26:53.183445,Filler A,640.74
3883,2025-04-12 18:59:53.799750,2025-04-12 20:18:53.799750,Filler C,426.31
3884,2025-04-12 18:59:53.272434,2025-04-12 21:45:53.272434,Filler C,422.34
3885,2025-04-12 18:59:53.310083,2025-04-12 20:46:53.310083,Filler C,310.56
3886,2025-04-12 18:59:53.003390,2025-04-12 19:33:53.003390,Filler A,501.09
3887,2025-04-12 18:59:53.601268,2025-04-12 19:29:53.601268,Filler A,732.14
3888,2025-04-12 18:59:53.361836,2025-04-12 21:47:53.361836,Filler C,713.43
3889,2025-04-12 18:59:53.067276,2025-04-12 20:32:53.067276,Filler A,506.15
3890,2025-04-12 18:59:53.661908,2025-04-12 21:46:53.661908,Filler C,320.36
3891,2025-04-12 18:59:53.592816,2025-04-12 21:18:53.592816,Filler B,735.79
3892,2025-04-12 18:59:53.902802,2025-04-12 21:51:53.902802,Filler B,617.08
3893,2025-04-12 18:59:53.246661,2025-04-12 20:23:53.246661,Filler A,507.18
3894,2025-04-12 18:59:53.032167,2025-04-12 20:03:53.032167,Filler A,745.2
3895,2025-04-12 18:59:53.412836,2025-04-12 21:46:53.412836,Filler B,470.67
3896,2025-04-12 18:59:53.061491,2025-04-12 20:18:53.061491,Filler C,719.84
3897,2025-04-12 18:59:53.809524,2025-04-12 20:08:53.809524,Filler A,534.9
3898,2025-04-12 18:59:53.597572,2025-04-12 20:46:53.597572,Filler C,440.49
3899,2025-04-12 18:59:53.934832,2025-04-12 21:13:53.934832,Filler A,550.79
3900,2025-04-12 18:59:53.358119,2025-04-12 21:50:53.358119,Filler B,569.56
3901,2025-04-12 18:59:53.508614,2025-04-12 21:26:53.508614,Filler B,473.59
3902,2025-04-12 18:59:53.384061,2025-04-12 19:42:53.384061,Filler A,462.91
3903,2025-04-12 18:59:53.563702,2025-04-12 21:17:53.563702,Filler A,631.57
3904,2025-04-12 18:59:53.023850,2025-04-12 20:48:53.023850,Filler C,599.82
3905,2025-04-12 18:59:53.336374,2025-04-12 20:54:53.336374,Filler A,409.87
3906,2025-04-12 18:59:53.938903,2025-04-12 21:34:53.938903,Filler B,443.96
3907,2025-04-12 18:59:53.560045,2025-04-12 21:35:53.560045,Filler C,536.39
3908,2025-04-12 18:59:53.330419,2025-04-12 20:15:53.330419,Filler A,720.28
3909,2025-04-12 18:59:53.561477,2025-04-12 19:42:53.561477,Filler C,583.3
3910,2025-04-12 18:59:53.065341,2025-04-12 20:47:53.065341,Filler C,515.81
3911,2025-04-12 18:59:53.282920,2025-04-12 20:19:53.282920,Filler B,492.64
3912,2025-04-12 18:59:53.082092,2025-04-12 20:23:53.082092,Filler C,652.47
3913,2025-04-12 18:59:53.447340,2025-04-12 21:40:53.447340,Filler A,349.99
3914,2025-04-12 18:59:53.535308,2025-04-12 21:40:53.535308,Filler C,354.25
3915,2025-04-12 18:59:53.844642,2025-04-12 21:25:53.844642,Filler B,316.97
3916,2025-04-12 18:59:53.797561,2025-04-12 20:58:53.797561,Filler A,491.87
3917,2025-04-12 18:59:53.126352,2025-04-12 21:28:53.126352,Filler B,362.42
3918,2025-04-12 18:59:53.504031,2025-04-12 21:03:53.504031,Filler A,572.44
3919,2025-04-12 18:59:53.338051,2025-04-12 20:09:53.338051,Filler C,372.11
3920,2025-04-12 18:59:53.654293,2025-04-12 20:40:53.654293,Filler C,392.24
3921,2025-04-12 18:59:53.854331,2025-04-12 21:11:53.854331,Filler C,526.74
3922,2025-04-12 18:59:53.543885,2025-04-12 19:37:53.543885,Filler A,303.86
3923,2025-04-12 18:59:53.635951,2025-04-12 19:49:53.635951,Filler C,643.14
3924,2025-04-12 18:59:53.429091,2025-04-12 21:42:53.429091,Filler C,382.05
3925,2025-04-12 18:59:53.994679,2025-04-12 20:06:53.994679,Filler B,302.12
3926,2025-04-12 18:59:53.384125,2025-04-12 21:33:53.384125,Filler C,497.16
3927,2025-04-12 18:59:53.271047,2025-04-12 20:25:53.271047,Filler C,483.79
3928,2025-04-12 18:59:53.405684,2025-04-12 21:12:53.405684,Filler A,619.98
3929,2025-04-12 18:59:53.788808,2025-04-12 21:38:53.788808,Filler A,354.78
3930,2025-04-12 18:59:53.707400,2025-04-12 21:13:53.707400,Filler C,755.71
3931,2025-04-12 18:59:53.728650,2025-04-12 19:48:53.728650,Filler C,557.51
3932,2025-04-12 18:59:53.390364,2025-04-12 20:14:53.390364,Filler B,320.84
3933,2025-04-12 18:59:53.562546,2025-04-12 21:39:53.562546,Filler B,330.03
3934,2025-04-12 18:59:53.058625,2025-04-12 20:21:53.058625,Filler C,579.01
3935,2025-04-12 18:59:53.575878,2025-04-12 21:51:53.575878,Filler A,526.15
3936,2025-04-12 18:59:53.158917,2025-04-12 19:47:53.158917,Filler A,772.73
3937,2025-04-12 18:59:53.104563,2025-04-12 19:31:53.104563,Filler B,537.11
3938,2025-04-12 18:59:53.067447,2025-04-12 19:29:53.067447,Filler B,656.39
3939,2025-04-12 18:59:53.330814,2025-04-12 20:01:53.330814,Filler C,525.35
3940,2025-04-12 18:59:53.986221,2025-04-12 20:06:53.986221,Filler A,727.66
3941,2025-04-12 18:59:53.603924,2025-04-12 19:41:53.603924,Filler C,735.14
3942,2025-04-12 18:59:53.815497,2025-04-12 20:21:53.815497,Filler B,792.96
3943,2025-04-12 18:59:53.447274,2025-04-12 20:48:53.447274,Filler A,365.52
3944,2025-04-12 18:59:53.045539,2025-04-12 20:03:53.045539,Filler C,639.12
3945,2025-04-12 18:59:53.639437,2025-04-12 21:34:53.639437,Filler C,796.17
3946,2025-04-12 18:59:53.620961,2025-04-12 21:45:53.620961,Filler B,764.65
3947,2025-04-12 18:59:53.662121,2025-04-12 21:47:53.662121,Filler C,670.18
3948,2025-04-12 18:59:53.978324,2025-04-12 21:58:53.978324,Filler C,790.8
3949,2025-04-12 18:59:53.220957,2025-04-12 20:31:53.220957,Filler A,534.69
3950,2025-04-12 18:59:53.061218,2025-04-12 21:38:53.061218,Filler A,765.0
3951,2025-04-12 18:59:53.342100,2025-04-12 19:37:53.342100,Filler C,610.66
3952,2025-04-12 18:59:53.379729,2025-04-12 21:10:53.379729,Filler A,608.74
3953,2025-04-12 18:59:53.801840,2025-04-12 21:47:53.801840,Filler A,503.21
3954,2025-04-12 18:59:53.393637,2025-04-12 19:31:53.393637,Filler A,431.35
3955,2025-04-12 18:59:53.898613,2025-04-12 20:40:53.898613,Filler B,598.4
3956,2025-04-12 18:59:53.800037,2025-04-12 19:46:53.800037,Filler C,432.75
3957,2025-04-12 18:59:53.451251,2025-04-12 19:38:53.451251,Filler B,789.38
3958,2025-04-12 18:59:53.810812,2025-04-12 21:37:53.810812,Filler A,716.6
3959,2025-04-12 18:59:53.440171,2025-04-12 19:29:53.440171,Filler C,784.81
3960,2025-04-12 18:59:53.492820,2025-04-12 20:14:53.492820,Filler C,702.95
3961,2025-04-12 18:59:53.243658,2025-04-12 19:33:53.243658,Filler C,344.3
3962,2025-04-12 18:59:53.356167,2025-04-12 20:14:53.356167,Filler A,705.63
3963,2025-04-12 18:59:53.705573,2025-04-12 21:28:53.705573,Filler B,566.83
3964,2025-04-12 18:59:53.817354,2025-04-12 21:42:53.817354,Filler B,468.37
3965,2025-04-12 18:59:53.742700,2025-04-12 19:30:53.742700,Filler A,508.64
3966,2025-04-12 18:59:53.691998,2025-04-12 20:41:53.691998,Filler A,549.93
3967,2025-04-12 18:59:53.797210,2025-04-12 20:32:53.797210,Filler B,493.48
3968,2025-04-12 18:59:53.881239,2025-04-12 20:49:53.881239,Filler B,539.17
3969,2025-04-12 18:59:53.888659,2025-04-12 20:44:53.888659,Filler A,597.36
3970,2025-04-12 18:59:53.354681,2025-04-12 20:47:53.354681,Filler B,552.5
3971,2025-04-12 18:59:53.438023,2025-04-12 21:49:53.438023,Filler C,309.58
3972,2025-04-12 18:59:53.293940,2025-04-12 21:43:53.293940,Filler B,362.49
3973,2025-04-12 18:59:53.106227,2025-04-12 20:37:53.106227,Filler A,606.02
3974,2025-04-12 18:59:53.829645,2025-04-12 21:49:53.829645,Filler C,521.02
3975,2025-04-12 18:59:53.675789,2025-04-12 20:09:53.675789,Filler A,750.45
3976,2025-04-12 18:59:53.141044,2025-04-12 20:10:53.141044,Filler C,659.68
3977,2025-04-12 18:59:53.880975,2025-04-12 20:40:53.880975,Filler C,545.38
3978,2025-04-12 18:59:53.417459,2025-04-12 20:20:53.417459,Filler A,664.56
3979,2025-04-12 18:59:53.546428,2025-04-12 20:04:53.546428,Filler C,443.45
3980,2025-04-12 18:59:53.941124,2025-04-12 21:56:53.941124,Filler A,432.74
3981,2025-04-12 18:59:53.263109,2025-04-12 20:39:53.263109,Filler C,791.27
3982,2025-04-12 18:59:53.753647,2025-04-12 21:24:53.753647,Filler A,626.1
3983,2025-04-12 18:59:53.293439,2025-04-12 20:05:53.293439,Filler A,431.42
3984,2025-04-12 18:59:53.339666,2025-04-12 21:40:53.339666,Filler A,515.11
3985,2025-04-12 18:59:53.066370,2025-04-12 21:39:53.066370,Filler A,366.59
3986,2025-04-12 18:59:53.687991,2025-04-12 21:45:53.687991,Filler C,380.12
3987,2025-04-12 18:59:53.200125,2025-04-12 21:12:53.200125,Filler B,645.87
3988,2025-04-12 18:59:53.087676,2025-04-12 20:07:53.087676,Filler A,774.79
3989,2025-04-12 18:59:53.114117,2025-04-12 21:01:53.114117,Filler C,519.58
3990,2025-04-12 18:59:53.824939,2025-04-12 19:55:53.824939,Filler B,527.29
3991,2025-04-12 18:59:53.161563,2025-04-12 19:33:53.161563,Filler B,458.96
3992,2025-04-12 18:59:53.121836,2025-04-12 21:55:53.121836,Filler C,475.84
3993,2025-04-12 18:59:53.841964,2025-04-12 20:40:53.841964,Filler B,380.41
3994,2025-04-12 18:59:53.021606,2025-04-12 20:48:53.021606,Filler B,351.62
3995,2025-04-12 18:59:53.588145,2025-04-12 21:03:53.588145,Filler C,710.72
3996,2025-04-12 18:59:53.746964,2025-04-12 20:12:53.746964,Filler A,509.21
3997,2025-04-12 18:59:53.629546,2025-04-12 21:48:53.629546,Filler A,607.16
3998,2025-04-12 18:59:53.247607,2025-04-12 19:47:53.247607,Filler A,783.87
3999,2025-04-12 18:59:53.312671,2025-04-12 20:45:53.312671,Filler C,698.39
4000,2025-04-12 18:59:53.200785,2025-04-12 19:41:53.200785,Filler B,365.14
4001,2025-04-12 18:59:53.485312,2025-04-12 20:41:53.485312,Filler B,457.76
4002,2025-04-12 18:59:53.739756,2025-04-12 20:54:53.739756,Filler A,613.83
4003,2025-04-12 18:59:53.712572,2025-04-12 20:37:53.712572,Filler B,797.72
4004,2025-04-12 18:59:53.510891,2025-04-12 20:10:53.510891,Filler A,740.07
4005,2025-04-12 18:59:53.478882,2025-04-12 20:44:53.478882,Filler C,531.68
4006,2025-04-12 18:59:53.395831,2025-04-12 20:17:53.395831,Filler B,325.19
4007,2025-04-12 18:59:53.066837,2025-04-12 19:41:53.066837,Filler A,510.56
4008,2025-04-12 18:59:53.611013,2025-04-12 21:11:53.611013,Filler A,715.83
4009,2025-04-12 18:59:53.126587,2025-04-12 19:56:53.126587,Filler B,594.7
4010,2025-04-12 18:59:53.926530,2025-04-12 19:58:53.926530,Filler A,315.98
4011,2025-04-12 18:59:53.205169,2025-04-12 20:19:53.205169,Filler B,615.1
4012,2025-04-12 18:59:53.524694,2025-04-12 19:54:53.524694,Filler A,542.71
4013,2025-04-12 18:59:53.670361,2025-04-12 20:30:53.670361,Filler B,627.61
4014,2025-04-12 18:59:53.081325,2025-04-12 21:46:53.081325,Filler C,693.91
4015,2025-04-12 18:59:53.442739,2025-04-12 19:30:53.442739,Filler B,475.95
4016,2025-04-12 18:59:53.849214,2025-04-12 21:22:53.849214,Filler A,756.47
4017,2025-04-12 18:59:53.462638,2025-04-12 19:53:53.462638,Filler B,704.29
4018,2025-04-12 18:59:53.880616,2025-04-12 20:01:53.880616,Filler C,317.12
4019,2025-04-12 18:59:53.936304,2025-04-12 21:15:53.936304,Filler B,358.9
4020,2025-04-12 18:59:53.417823,2025-04-12 20:13:53.417823,Filler B,775.82
4021,2025-04-12 18:59:53.651230,2025-04-12 20:49:53.651230,Filler C,549.7
4022,2025-04-12 18:59:53.043729,2025-04-12 21:01:53.043729,Filler B,366.64
4023,2025-04-12 18:59:53.018525,2025-04-12 19:57:53.018525,Filler A,439.2
4024,2025-04-12 18:59:53.085720,2025-04-12 20:07:53.085720,Filler A,409.79
4025,2025-04-12 18:59:53.717421,2025-04-12 20:20:53.717421,Filler A,500.53
4026,2025-04-12 18:59:53.405807,2025-04-12 20:40:53.405807,Filler B,649.03
4027,2025-04-12 18:59:53.587497,2025-04-12 20:44:53.587497,Filler C,742.89
4028,2025-04-12 18:59:53.251264,2025-04-12 21:50:53.251264,Filler B,625.62
4029,2025-04-12 18:59:53.381276,2025-04-12 21:54:53.381276,Filler C,688.13
4030,2025-04-12 18:59:53.407545,2025-04-12 20:05:53.407545,Filler B,426.52
4031,2025-04-12 18:59:53.324230,2025-04-12 20:47:53.324230,Filler A,581.07
4032,2025-04-12 18:59:53.354861,2025-04-12 20:30:53.354861,Filler C,664.47
4033,2025-04-12 18:59:53.448260,2025-04-12 21:16:53.448260,Filler B,529.64
4034,2025-04-12 18:59:53.657771,2025-04-12 19:54:53.657771,Filler C,541.04
4035,2025-04-12 18:59:53.880677,2025-04-12 21:27:53.880677,Filler C,706.07
4036,2025-04-12 18:59:53.070696,2025-04-12 21:10:53.070696,Filler C,796.25
4037,2025-04-12 18:59:53.550665,2025-04-12 19:38:53.550665,Filler A,430.75
4038,2025-04-12 18:59:53.114616,2025-04-12 21:41:53.114616,Filler C,333.44
4039,2025-04-12 18:59:53.496622,2025-04-12 20:45:53.496622,Filler B,560.19
4040,2025-04-12 18:59:53.513521,2025-04-12 20:15:53.513521,Filler C,496.34
4041,2025-04-12 18:59:53.366951,2025-04-12 20:25:53.366951,Filler A,667.26
4042,2025-04-12 18:59:53.280493,2025-04-12 21:16:53.280493,Filler C,675.42
4043,2025-04-12 18:59:53.254336,2025-04-12 20:55:53.254336,Filler B,703.1
4044,2025-04-12 18:59:53.135175,2025-04-12 20:58:53.135175,Filler B,672.79
4045,2025-04-12 18:59:53.969584,2025-04-12 21:22:53.969584,Filler B,650.21
4046,2025-04-12 18:59:53.683819,2025-04-12 19:50:53.683819,Filler C,403.24
4047,2025-04-12 18:59:53.294515,2025-04-12 20:03:53.294515,Filler C,625.15
4048,2025-04-12 18:59:53.898602,2025-04-12 20:44:53.898602,Filler C,509.71
4049,2025-04-12 18:59:53.868801,2025-04-12 20:31:53.868801,Filler B,730.71
4050,2025-04-12 18:59:53.229041,2025-04-12 19:56:53.229041,Filler A,304.48
4051,2025-04-12 18:59:53.029339,2025-04-12 21:47:53.029339,Filler A,523.73
4052,2025-04-12 18:59:53.198693,2025-04-12 20:00:53.198693,Filler B,604.41
4053,2025-04-12 18:59:53.066509,2025-04-12 21:21:53.066509,Filler C,777.91
4054,2025-04-12 18:59:53.189082,2025-04-12 21:57:53.189082,Filler B,446.56
4055,2025-04-12 18:59:53.717411,2025-04-12 20:23:53.717411,Filler C,665.4
4056,2025-04-12 18:59:53.261731,2025-04-12 21:50:53.261731,Filler C,560.0
4057,2025-04-12 18:59:53.068629,2025-04-12 19:40:53.068629,Filler B,411.83
4058,2025-04-12 18:59:53.819088,2025-04-12 19:56:53.819088,Filler C,554.57
4059,2025-04-12 18:59:53.286844,2025-04-12 21:20:53.286844,Filler A,725.31
4060,2025-04-12 18:59:53.566651,2025-04-12 20:41:53.566651,Filler C,553.89
4061,2025-04-12 18:59:53.485794,2025-04-12 20:59:53.485794,Filler B,700.72
4062,2025-04-12 18:59:53.345016,2025-04-12 21:31:53.345016,Filler C,597.13
4063,2025-04-12 18:59:53.123101,2025-04-12 19:45:53.123101,Filler B,430.26
4064,2025-04-12 18:59:53.814988,2025-04-12 21:09:53.814988,Filler A,508.06
4065,2025-04-12 18:59:53.397166,2025-04-12 21:36:53.397166,Filler B,392.41
4066,2025-04-12 18:59:53.786671,2025-04-12 20:33:53.786671,Filler C,418.91
4067,2025-04-12 18:59:53.574862,2025-04-12 21:37:53.574862,Filler C,670.38
4068,2025-04-12 18:59:53.510542,2025-04-12 20:24:53.510542,Filler B,588.09
4069,2025-04-12 18:59:53.333025,2025-04-12 20:23:53.333025,Filler C,495.42
4070,2025-04-12 18:59:53.216503,2025-04-12 20:48:53.216503,Filler B,666.52
4071,2025-04-12 18:59:53.121642,2025-04-12 21:17:53.121642,Filler B,438.43
4072,2025-04-12 18:59:53.137382,2025-04-12 20:56:53.137382,Filler C,752.57
4073,2025-04-12 18:59:53.379910,2025-04-12 19:32:53.379910,Filler C,496.84
4074,2025-04-12 18:59:53.974141,2025-04-12 20:33:53.974141,Filler B,581.79
4075,2025-04-12 18:59:53.906115,2025-04-12 19:32:53.906115,Filler B,678.54
4076,2025-04-12 18:59:53.287976,2025-04-12 20:38:53.287976,Filler A,645.45
4077,2025-04-12 18:59:53.028117,2025-04-12 21:56:53.028117,Filler C,511.39
4078,2025-04-12 18:59:53.643814,2025-04-12 19:36:53.643814,Filler C,717.42
4079,2025-04-12 18:59:53.775533,2025-04-12 19:33:53.775533,Filler B,600.88
4080,2025-04-12 18:59:53.621386,2025-04-12 21:42:53.621386,Filler B,726.83
4081,2025-04-12 18:59:53.654264,2025-04-12 21:42:53.654264,Filler B,699.78
4082,2025-04-12 18:59:53.695009,2025-04-12 21:51:53.695009,Filler C,685.56
4083,2025-04-12 18:59:53.687991,2025-04-12 19:49:53.687991,Filler B,317.24
4084,2025-04-12 18:59:53.952775,2025-04-12 20:23:53.952775,Filler B,365.04
4085,2025-04-12 18:59:53.283338,2025-04-12 19:40:53.283338,Filler A,620.04
4086,2025-04-12 18:59:53.740543,2025-04-12 19:45:53.740543,Filler C,465.39
4087,2025-04-12 18:59:53.722125,2025-04-12 20:01:53.722125,Filler B,416.63
4088,2025-04-12 18:59:53.030152,2025-04-12 19:31:53.030152,Filler A,442.8
4089,2025-04-12 18:59:53.760582,2025-04-12 19:46:53.760582,Filler C,600.44
4090,2025-04-12 18:59:53.015322,2025-04-12 20:49:53.015322,Filler B,458.1
4091,2025-04-12 18:59:53.141191,2025-04-12 21:10:53.141191,Filler A,574.86
