LeveringID,ProductID,Aantal
3525,443,376
2740,1596,678
3541,33,212
1976,1053,804
3669,1914,278
2147,3039,643
187,4927,202
1399,3917,816
270,2566,39
2683,648,133
3577,2166,513
282,2827,837
3542,3475,467
1511,2629,120
3058,3804,49
4775,2604,132
120,2050,138
2337,725,43
694,3747,846
3952,3425,951
3492,2482,832
2139,1802,399
3152,682,299
2990,1584,294
3891,1952,457
821,3957,518
2175,718,350
4174,4687,700
779,615,622
568,868,701
4910,4997,11
1414,937,41
4979,3457,837
2140,4408,338
352,230,146
1280,442,122
978,564,198
2091,1841,541
191,793,404
2848,3724,118
4914,2316,994
1158,2428,37
3755,2280,47
2202,2624,419
3305,2787,965
1228,116,895
1348,4343,829
4838,4128,903
2469,2320,819
964,1957,643
447,2704,97
484,2374,365
1451,1419,786
1065,4200,436
342,1676,375
1604,2065,931
4964,519,260
2615,52,657
1125,2445,389
4245,955,987
3153,3092,113
4775,812,978
3552,3111,510
3359,2245,104
4757,2175,772
2386,1554,359
2526,3703,58
4498,4931,184
3009,498,10
2966,2852,77
302,3170,978
218,3588,78
313,3293,426
4707,1519,957
2699,537,950
2577,182,153
495,1107,497
3773,2956,250
4581,3191,970
3864,3796,458
3488,1978,503
2287,3236,641
3094,2015,425
1262,3866,105
2859,1033,998
3603,3352,775
2855,709,730
1604,941,467
915,4614,998
396,3841,241
4367,1947,836
2983,2258,927
497,3327,211
4155,3,168
4015,798,95
1875,4817,762
3918,1711,22
3942,1681,32
4262,2426,563
2639,3232,872
2123,2988,878
3228,2842,396
1263,446,797
2105,3728,247
2484,1824,260
1188,1540,583
4950,2991,890
413,3614,321
4694,4823,727
941,4986,466
2743,752,378
554,2816,81
1249,78,703
3978,1899,174
4996,4155,587
2975,2789,742
4576,1789,432
3556,1169,88
2215,4812,754
1090,3380,50
1994,2906,771
679,2809,428
1949,4166,125
3822,1672,284
3463,142,954
1199,1991,620
4627,594,913
3821,1210,414
256,1274,701
4715,4270,422
2285,2696,348
2050,3403,246
2607,236,958
3738,4405,848
1692,2288,269
275,3287,409
1885,1369,634
3113,2158,522
3680,761,299
3887,211,767
1934,588,509
1736,4064,112
764,4037,83
3534,1932,741
457,493,882
2692,3334,562
762,669,155
277,3982,846
3131,984,759
4258,4508,662
1382,3996,78
4382,4155,110
4126,26,601
283,4210,16
2068,4245,599
203,4433,306
1129,2195,773
1786,3975,375
104,3528,370
4475,3518,421
3746,1305,261
4469,4394,685
4332,4715,410
3578,1458,808
377,4494,522
3666,4075,155
1317,1699,800
949,2065,566
3858,4610,585
3473,670,854
1762,962,457
3746,1556,428
821,3295,576
1485,164,342
4013,2001,410
3464,4617,100
118,626,448
4641,3868,136
2322,3565,287
2102,4642,690
4354,3953,963
1280,2637,344
2353,1532,269
4821,2724,389
3354,839,260
118,676,145
4517,3046,181
4326,4179,633
4479,816,414
1813,261,842
1197,3915,634
4625,1840,416
3589,2891,123
201,1683,692
3994,582,37
3497,3396,307
1460,776,459
629,1491,595
3379,557,317
2369,1199,229
952,2164,721
4350,3459,891
464,2745,415
1535,2717,89
3255,1820,13
477,348,817
3532,4894,348
2445,4737,282
650,4963,117
3066,1866,119
2794,2463,845
4206,396,211
263,4116,323
2064,383,482
286,2049,809
4169,800,228
3468,2046,730
3262,2323,750
804,1302,635
1594,3141,910
2178,4325,327
3913,3611,721
550,1259,660
2433,1600,47
3729,4844,160
4342,2875,532
1797,2525,495
1022,1600,962
215,798,548
2209,1846,76
1452,935,969
2215,4352,467
1629,792,810
3703,2023,788
2252,550,559
2274,983,276
4297,1628,886
3529,4191,658
3734,2904,909
291,999,905
708,1975,691
4574,522,388
3652,2958,869
4905,2863,445
4212,2017,189
3648,4987,685
207,614,584
496,979,382
1382,4436,147
3082,4177,252
4969,2009,378
347,2147,213
3831,2977,803
4156,1914,172
65,1997,465
1184,1165,958
727,892,370
4556,2741,915
1455,3333,776
4187,1240,16
2485,4353,502
1772,4445,593
3698,1709,464
3945,322,463
1601,10,639
4551,3804,107
3014,298,497
1780,4105,908
3553,2223,269
1442,4995,558
3854,4717,202
3257,2006,716
1194,584,619
312,399,369
3102,1142,441
2307,4787,171
3060,1985,477
15,1528,262
406,300,720
3246,1740,515
2375,4414,901
4736,2442,868
4821,297,309
1418,1176,538
3550,4843,824
3447,924,337
732,4549,420
1396,4683,530
2502,2091,807
2041,2321,137
1086,2563,67
3625,171,139
4854,4102,323
4371,3280,744
635,4912,217
48,1776,637
2339,1930,199
2950,2617,142
3063,2879,948
2607,2224,921
2047,3645,489
56,4211,471
3355,4224,48
2998,793,425
449,980,743
260,4280,150
2001,2730,458
2232,1517,713
1121,1504,58
1759,4710,264
3652,1379,343
2007,3343,351
5,2341,609
1337,1629,107
2391,3412,271
2159,3661,116
197,3502,558
1256,526,848
3222,2560,211
263,1973,194
616,4902,143
3718,4152,273
470,2888,206
4717,1230,219
3907,622,345
1200,3868,947
2378,1244,971
879,4832,452
2874,3364,667
1936,4247,404
1315,2421,931
4167,561,336
2205,2934,684
4056,1325,761
3857,2133,477
1232,2131,901
4647,106,472
1827,1119,117
1852,1504,944
3300,2270,413
132,4368,20
1873,2495,99
4108,1389,209
3175,1196,329
1552,3414,752
4541,2528,241
3712,3557,387
3188,3394,523
3813,4218,323
4187,345,444
2109,3448,638
2510,4650,894
900,3893,322
968,4302,963
2064,4344,434
4221,3991,98
1000,3227,359
1037,3448,401
4985,429,263
3440,1136,285
630,3410,576
460,862,833
4260,1802,542
1389,769,990
2693,3923,152
4519,978,215
790,3091,261
1693,3857,697
1626,2165,402
3297,1811,851
1692,657,438
2336,4498,886
2973,1962,330
646,314,847
590,3526,241
4954,3159,672
2167,629,874
236,4823,626
1216,2839,862
2587,3503,615
530,1378,107
1510,3315,504
2515,3006,173
4792,3382,363
1635,1071,618
3397,2086,742
1354,2589,464
3982,3493,411
240,780,398
1963,2437,596
2115,829,947
3394,3885,498
4038,4757,226
1861,1509,674
3069,4364,690
1697,2149,482
30,1530,839
4574,649,253
735,504,211
2741,4437,666
2679,3268,632
131,1019,246
749,2983,453
2989,4828,140
3546,3363,103
4315,711,926
1807,4272,860
3392,1774,401
1471,2523,263
2471,28,819
3451,4655,432
1016,50,629
4202,2073,646
1788,1307,765
4721,745,700
1730,4223,581
1632,4498,726
2039,635,836
1292,1177,256
3153,4803,269
535,857,34
3156,2481,746
2320,4687,536
1475,4531,88
1627,2716,674
2688,2580,723
3056,3608,429
2501,2142,889
1324,4016,176
3508,31,128
2568,638,306
4603,3767,169
2881,420,251
2805,3849,747
3474,2513,573
3266,3028,879
1817,2783,444
1414,2077,949
4634,4538,59
4505,4686,828
2352,2349,246
1219,4010,855
4668,1266,593
729,3316,73
3919,3452,754
3602,4143,944
1173,3923,710
4038,3392,62
2852,1765,212
1425,198,465
2638,4819,986
1815,449,186
4933,2684,107
4185,219,700
4312,4579,1000
2231,295,354
551,3263,955
932,967,90
3405,2571,613
2334,2192,642
4424,502,293
2966,3780,417
995,1294,341
3330,358,706
1888,1197,504
3115,3256,966
4472,2343,93
1941,1163,398
1611,3998,26
4152,434,602
1943,3576,834
2006,1741,965
213,2116,576
1606,3698,812
4584,940,565
734,4843,898
2172,2900,63
966,3087,445
754,3020,381
808,2606,843
871,1999,312
1294,2957,50
4844,1485,493
3400,231,459
697,3200,491
3606,1730,931
722,2869,122
4084,921,426
3152,487,18
980,189,67
3807,2606,400
4094,2771,227
845,997,45
4147,646,118
2252,1960,214
1865,2738,863
619,1227,752
91,1391,12
1810,1796,989
968,2150,934
3778,3409,303
4434,633,924
2817,4888,76
1025,2149,267
1376,1297,983
3380,1081,20
1974,1178,808
789,695,720
119,843,185
4945,4052,185
2361,4424,765
384,4185,751
2141,3379,535
2620,2449,217
761,2525,624
4694,1405,988
1877,2510,412
4699,3293,319
3232,272,222
3755,1747,421
1093,1165,298
3996,1667,572
4717,1922,608
1539,1656,602
1259,1804,984
2092,3932,62
4661,4376,285
2476,4982,263
2417,1477,615
2102,4725,201
1653,4968,161
2036,788,36
78,848,334
2470,4966,536
3454,841,721
525,596,169
737,2539,608
1191,2997,986
804,595,359
2269,2224,639
4684,2819,988
1691,3884,22
2173,1441,951
3578,2005,330
1129,106,825
2037,3347,945
202,3709,217
2276,1355,395
573,597,906
4396,818,944
3043,1427,403
1203,4976,385
583,3314,91
1166,3911,149
4883,2436,520
1672,3660,522
423,2846,969
3436,3159,382
2334,2213,402
2625,2743,178
2186,756,46
801,1674,959
1373,4346,363
2187,2418,402
624,542,445
1897,912,392
3304,4508,428
1923,4856,635
1396,1971,882
2680,2041,318
3112,2876,26
2190,2144,307
1784,2275,610
2320,3496,246
1805,4474,215
1613,2114,359
426,3684,266
959,417,93
3158,2062,215
1275,4570,114
1421,3329,538
1240,3011,216
1744,3477,691
4575,3248,985
4995,3674,109
108,393,207
3087,807,622
3588,3883,596
4111,756,237
2253,707,400
3324,717,279
4787,3943,878
1204,4933,612
4131,3248,867
4969,3532,717
1670,2896,709
2528,865,373
2663,2712,877
978,1818,911
4265,160,579
4974,2876,839
3033,670,714
1909,4394,100
1432,4374,659
2429,1506,808
2642,1660,219
1851,61,923
4220,762,665
3774,2798,366
3745,4329,115
479,1463,929
4646,2743,201
3305,1518,615
1254,202,759
46,3578,984
1084,2323,350
4392,1995,549
451,334,568
2522,277,444
1416,76,706
3586,3196,614
3678,4742,364
2278,3670,774
10,2926,111
4708,1361,640
210,4061,58
1594,3049,684
4585,2671,174
2496,3842,282
929,4867,573
573,782,52
1245,3924,490
561,2435,95
808,4932,66
398,125,777
1562,4106,165
4565,3723,807
1682,3606,480
2296,4250,610
2603,3296,671
4631,4420,654
1261,1795,289
1700,2912,106
1511,4012,964
1920,3866,492
1300,648,37
3021,813,80
824,4604,319
2032,3656,18
4212,3191,335
897,755,970
420,1534,542
3867,201,932
1827,670,642
875,2018,48
1962,2221,241
4836,2149,38
4577,245,337
1836,3507,14
240,4184,87
4601,4433,283
2183,1541,339
12,2454,461
1848,85,810
3355,495,502
2340,2103,819
4133,1468,85
648,1693,860
3691,1598,657
3449,4997,926
2327,3830,754
1229,3744,362
4312,1189,323
3043,2077,509
3734,2692,437
2193,2881,758
958,1737,809
4226,2072,223
1838,1067,102
3342,2782,612
3504,3799,83
441,4295,92
3769,3063,648
3077,1331,714
4790,1674,578
4073,3750,798
1916,4694,539
2967,3629,97
4773,4484,800
3871,4417,524
477,212,594
4533,47,64
1903,1888,644
1158,1676,792
4052,2649,420
4863,1019,553
2071,3571,315
1478,809,527
4955,382,227
2492,4048,801
4678,2731,613
80,3509,555
3054,2908,762
465,4374,840
2662,4373,638
3035,2803,807
2387,719,221
458,4553,938
3136,1502,360
4799,3219,634
4543,2407,658
1497,4178,232
3426,52,510
4336,1364,287
2213,8,269
1903,4634,565
4087,4845,152
1879,4572,857
2220,3805,567
2275,3464,151
1526,1073,443
4449,1839,706
4750,4826,115
4095,2183,183
4987,3833,753
3309,3165,266
847,2809,811
3614,2370,743
3243,322,951
4411,4187,339
1241,1642,636
2477,3896,879
3456,4217,406
3082,2197,425
4824,2934,250
1551,3606,651
1803,2450,1000
1652,2875,645
1734,1479,68
3868,760,784
4894,2687,131
4258,3652,946
152,260,401
4476,3803,334
4782,3774,233
2355,970,721
1836,1066,652
842,2846,806
379,678,296
1927,2796,777
989,4166,528
4303,4328,592
1016,1340,561
3812,4844,523
3016,2795,982
4826,626,379
2794,1061,559
3872,2195,144
2400,933,665
1426,1144,588
3741,4413,835
867,3871,81
10,4389,583
1840,694,71
1852,2887,113
4706,4997,644
4143,963,503
3475,2020,468
274,843,629
1038,3514,276
1900,3452,685
668,4054,814
3417,2883,888
2209,770,829
1301,833,188
3643,3683,926
2037,1009,878
1234,1465,843
576,705,86
1857,792,589
3263,2954,264
132,2702,305
3654,2347,124
257,4519,940
24,2813,665
248,3889,533
1365,1439,185
3193,348,377
2399,2374,43
3507,137,406
2923,2397,815
434,4865,970
3484,3397,230
2393,3738,203
309,2974,942
2873,4893,164
2771,3998,645
844,3370,427
1821,3903,935
844,3704,283
714,3408,946
4125,4578,585
3624,4461,94
1429,3439,873
1482,1399,448
4090,39,435
124,993,770
67,3831,420
1367,3891,840
1128,1754,331
2794,999,592
3337,1102,31
2635,3153,728
2122,4179,311
166,1964,875
4546,4760,249
3138,1782,513
152,2959,636
3724,4329,334
4073,2845,107
1909,795,348
3834,4389,730
3284,914,689
204,340,658
719,1498,866
867,2209,718
1483,2826,981
3086,1203,770
4837,4059,537
4497,3899,405
605,4628,117
3819,3348,105
2262,516,540
3721,2365,748
3649,849,686
2252,1699,881
1740,658,69
4044,1414,127
3721,4687,284
2585,198,279
2233,1661,986
2376,3079,451
2839,1044,115
4893,557,37
3633,1794,444
2848,3934,648
4510,3960,962
3011,1556,797
634,625,84
752,4804,662
958,584,519
2391,3458,300
3603,3820,89
4725,220,563
3682,3320,720
3746,1352,480
3053,210,364
17,4309,656
3141,67,542
3855,1884,861
4066,3211,585
2626,3136,82
923,4832,519
1033,698,447
34,1751,197
1095,4202,950
4184,214,852
4952,4635,208
3881,967,708
1767,922,967
1358,1786,269
2630,4899,76
73,2241,878
4069,3323,355
196,774,482
4435,3042,313
3582,4181,698
4255,722,646
3722,835,645
1862,4945,837
4452,241,212
3052,876,416
3775,560,32
1442,2873,847
2896,1822,339
2878,1519,867
865,441,122
2175,2134,602
2655,632,927
1053,451,988
2389,3022,967
3243,2406,654
3387,4924,716
1215,3825,732
889,2996,623
4365,4051,256
261,3215,882
2583,4357,514
4883,368,787
1480,2581,422
76,3444,561
3738,4116,599
4419,4470,703
3305,2705,792
4218,22,112
4025,1092,885
3290,3123,543
1985,602,95
3007,4736,264
1496,4329,81
852,3823,621
2580,3674,287
337,2144,96
3150,1505,808
923,2862,767
2809,59,16
330,605,164
1789,246,612
4898,2185,98
2015,4179,730
2204,3348,262
3173,4767,658
1735,4385,266
1963,2214,182
3553,1018,478
2605,1335,130
2112,1182,422
4789,4853,10
22,4930,633
4817,1768,810
1671,4074,63
1062,2048,392
4603,494,936
197,3238,289
1491,424,460
3489,530,993
3286,4141,363
2296,2849,503
652,2015,884
2514,1353,892
4786,2857,496
858,4011,856
4597,2199,14
4312,2405,408
3069,4169,755
2943,2382,252
2136,3735,247
3062,4704,231
1421,1609,705
2863,1843,225
559,1953,591
3353,988,381
343,2297,571
402,261,77
2258,2217,609
3825,3166,66
3672,152,899
120,2122,375
3175,1302,757
2755,501,798
681,561,595
4890,1263,933
2232,3727,82
3967,442,674
4833,4282,327
4599,118,530
160,2286,687
694,3460,763
2027,3731,380
1759,1080,422
3171,1164,696
4901,3875,834
404,414,144
4425,2848,227
404,3272,231
3893,4439,661
334,61,927
2830,4972,411
4942,1101,488
2889,2262,885
3148,431,190
3375,4603,760
4655,4906,149
954,2352,646
344,4421,243
2987,3888,180
3459,3037,33
739,1249,281
1634,2628,571
4515,1677,456
1339,1124,791
4926,1417,622
4704,4678,837
93,1696,93
1831,1348,999
584,3478,440
2438,3628,789
965,4361,970
4828,3496,42
3825,2370,79
3681,144,413
2018,434,25
3985,1683,69
4898,1615,707
3799,3859,690
2160,4292,488
1327,1278,690
4879,144,794
770,3141,407
1106,2728,806
1685,4027,781
3053,2569,242
1174,2154,306
340,4123,508
1940,4358,64
4805,3675,864
4366,562,829
1791,4144,297
760,4719,244
1858,4150,563
1231,2205,328
1015,4349,101
3217,2525,301
3562,472,42
3978,131,284
1817,1076,638
3879,1112,606
3122,4685,844
2864,3620,255
875,2394,384
1587,2963,768
3993,2031,262
382,1173,483
4142,2023,122
3567,4610,868
277,4701,45
2679,2708,518
1562,435,436
2263,1581,825
3383,4102,51
3354,163,243
4046,4707,249
1039,2078,179
737,2420,635
214,4628,352
2621,501,994
1309,2031,854
1060,4963,29
4009,4602,216
2059,1524,885
4540,1619,609
2454,4892,359
1837,2817,293
1017,779,117
1049,757,126
4276,570,940
3639,2729,604
3540,3824,685
1738,1159,545
2413,3938,820
1386,3264,811
1000,2945,605
2352,874,293
3639,4457,437
1518,1349,251
3410,2452,208
3988,4113,105
2909,3637,395
4160,1782,837
3608,60,897
2680,4612,559
4343,2356,917
2631,2060,425
4205,4767,896
1311,1085,467
1961,4465,587
4784,2875,599
813,757,348
3300,2725,557
2712,4172,686
4383,1976,736
959,1886,733
2826,850,199
4832,3013,681
1440,4917,223
1,3348,239
4371,1117,779
1706,48,163
3616,427,959
821,4164,591
4990,1147,572
4942,4032,14
890,3026,242
98,245,565
2255,1522,974
3952,561,704
3355,4898,286
3963,1948,33
2749,3388,312
2349,358,459
4169,1555,288
1861,1700,540
1615,4073,213
675,1632,948
2838,3773,403
2582,1205,489
4285,241,435
4675,1690,785
1756,4793,341
1400,2085,956
1519,4078,513
1959,300,483
2919,3701,856
3772,554,22
3768,3947,856
4503,1493,236
2704,3042,911
1607,1996,266
4524,1177,635
4524,229,246
4602,4298,365
4260,1015,424
23,1823,973
3045,4727,713
1466,1297,813
1201,2908,178
4743,2444,385
3439,3368,217
847,4950,663
2194,751,290
803,4504,218
126,1919,475
2169,3473,390
4461,3727,118
4006,1360,942
2428,1764,272
2229,1998,367
2616,192,446
995,1386,472
1878,2642,237
4038,280,463
2314,3060,760
2620,3465,68
2554,4799,179
1879,4247,603
3987,3426,924
4442,2539,389
3121,4542,611
1288,134,29
4511,1608,177
3953,1758,252
847,1984,100
2201,3448,219
4784,3449,396
2839,4057,631
2411,3019,618
4962,4485,632
4658,1768,776
1861,2000,834
2593,2367,598
175,2201,620
2744,4034,731
900,4904,35
4787,4213,617
3010,2784,482
2735,1909,604
3047,4346,981
850,4608,713
495,4708,474
791,1800,553
4331,170,681
1020,2403,251
4668,2696,145
3555,3637,256
759,1003,62
3884,3944,754
1412,1432,757
4408,454,452
1694,2224,542
621,4967,738
2022,4187,80
419,1583,38
2460,49,274
4815,2806,965
2453,3127,895
3830,3724,917
379,3580,566
2792,1137,525
4962,2450,399
464,669,755
2425,710,371
458,2774,562
1580,714,632
3806,2675,309
4845,2714,97
362,4677,616
4353,4087,432
1610,2549,452
3210,4070,837
331,716,659
4519,664,930
4320,2067,330
238,715,654
4737,135,635
2623,4548,38
2524,2313,468
2889,4607,516
1440,1379,819
4495,1428,588
1812,488,100
2741,126,38
1517,4887,640
3990,185,645
1694,275,999
33,2223,313
654,827,552
3329,1549,638
2384,4984,60
1607,3571,853
3826,3062,750
4389,1953,308
327,198,566
4009,2861,803
4382,4776,606
659,163,460
4657,875,473
1618,1565,547
2503,1933,306
3830,227,688
3515,304,311
1015,3182,469
1031,55,387
619,2236,313
3775,1704,88
421,3361,131
1327,3237,791
2425,697,636
3775,4307,328
2232,4982,955
2035,4925,17
1706,4146,183
264,1463,910
1602,721,956
1838,4231,889
2584,465,200
3269,2428,395
4309,1271,35
1005,1606,404
4823,3952,851
947,2750,361
697,1497,487
4789,3144,613
1423,2526,264
3537,1354,219
3104,991,680
982,1516,612
558,436,78
3664,2335,635
3412,4181,644
2615,2810,841
2553,3691,357
1208,3727,986
3396,3149,880
2476,3093,413
4223,1432,820
3263,190,660
3962,557,237
706,1359,276
2115,2369,523
1394,2397,108
3399,4898,691
348,2373,937
258,3799,651
980,779,950
1055,2435,766
4337,872,792
3447,867,977
1112,772,818
3683,3372,622
2714,2640,700
282,2958,770
483,3405,16
550,2330,65
1779,2186,485
3181,2771,96
1443,1905,531
2859,2037,762
4071,4983,351
500,2760,680
4676,1577,995
2363,1951,925
2924,2238,398
3579,2977,631
4824,4327,581
3364,3459,144
3026,2664,536
4874,2288,100
1060,3229,884
2585,183,278
3581,4057,361
323,1154,492
1183,262,190
2340,1585,536
1645,1246,599
1196,1214,311
3118,2175,466
2756,2270,118
1175,3791,562
4861,3818,692
3944,2851,538
4110,4833,917
2406,1695,551
4920,3825,396
2050,2218,766
2568,4741,937
3195,1870,908
4238,1262,251
737,3110,985
332,2609,897
3664,1249,21
1351,3759,76
570,60,976
4611,713,854
4936,3721,972
829,4524,190
3178,453,579
3538,358,138
3436,84,189
817,1293,614
647,2117,369
2208,3884,589
265,2840,83
3120,1575,292
429,1939,672
2946,2989,415
688,2555,477
905,3308,777
4739,957,29
373,1566,737
1747,3741,74
920,2245,244
3996,4279,934
605,4278,350
3423,849,347
767,1171,264
2961,3254,420
2186,2564,911
1358,3686,645
1626,1033,620
3412,889,842
4872,3525,268
1445,3865,246
2091,228,827
279,25,69
2950,1627,612
1603,57,955
4230,2369,521
3451,3485,296
863,500,323
1477,116,272
3860,447,151
41,188,595
3248,2194,335
3042,3918,751
661,4214,908
2764,3627,802
1166,3567,169
2786,608,329
1335,3761,862
1597,4702,658
2808,4669,69
574,4455,178
2104,173,608
233,1843,548
3868,2290,985
3286,1356,473
4511,4601,328
1540,2082,185
2928,2277,945
220,1747,597
3771,4220,180
4920,630,581
3249,1369,734
3037,2335,780
3046,4533,857
4939,625,158
2317,4816,74
1093,3284,362
358,1443,428
4062,2488,599
1007,1047,747
3916,3350,460
1744,4558,877
3859,3985,130
1195,482,582
2935,3394,697
1594,2630,263
4822,3629,583
2847,1091,795
2546,2382,986
1638,3644,431
3751,1146,250
4054,4232,236
4848,718,482
3429,2324,422
2598,4143,857
3191,3137,510
3911,837,959
1619,2976,95
4843,2295,513
4672,1997,145
4038,3251,970
4724,1987,969
4699,3334,56
1780,4454,864
376,2487,337
1510,2273,358
2798,3995,187
4759,71,812
1783,2599,673
3724,1679,367
3047,4139,882
2011,4723,808
2994,2234,432
3518,1923,339
4861,2592,982
2491,134,749
2153,4149,443
4760,2563,833
4352,4312,326
2229,3753,819
3043,1646,770
4332,3109,277
637,4630,131
30,2950,422
2639,3888,323
4225,1355,991
4746,442,1000
3955,3686,332
570,418,490
4903,2916,375
2393,1663,222
4681,3496,561
1271,4041,962
3878,481,456
3047,85,346
2423,3655,571
1329,2333,640
3251,2826,547
1001,1597,174
2309,4396,772
2700,1561,146
4099,4342,811
4651,1601,567
1649,1468,103
3296,2215,934
1580,4195,292
1211,1006,108
2494,526,434
111,2463,282
4977,829,22
650,216,268
3482,2459,377
3123,4904,327
1817,4762,460
244,4022,323
3016,1187,920
3635,420,851
983,3997,188
2743,23,65
2152,3278,366
4120,3336,489
2139,1894,541
4459,2496,280
1279,1222,51
4781,1416,866
976,3054,962
4936,4166,712
846,2301,279
3087,1735,854
3939,4661,47
2181,1007,490
816,3712,232
2894,1337,972
289,1763,636
992,3818,484
4634,2705,632
1597,3186,353
1283,4990,231
1348,2156,463
3115,3764,296
1285,2352,629
1728,1120,646
784,3165,416
3498,3781,424
1393,3656,601
1339,767,726
955,602,721
1966,4470,872
4041,41,767
3816,2629,715
1594,1895,999
406,2328,177
766,70,26
4500,4472,248
2769,1505,863
2372,197,333
1272,1511,230
4395,2984,643
3627,3353,465
4047,4862,195
1285,4847,886
773,4671,994
2731,4947,145
2569,1242,964
574,576,472
4019,332,507
4720,1987,70
2255,4290,721
2764,4735,650
1438,1634,281
2430,4031,245
1660,1151,559
1230,2675,733
4939,2319,662
2923,1970,846
4669,1633,45
4775,921,165
4206,942,399
2981,1041,443
1303,542,835
2678,404,441
2049,3066,780
473,2438,991
4492,1465,944
3280,4001,988
4806,1838,55
590,4494,547
1529,2124,511
106,3229,842
4763,1543,280
289,4562,453
4165,4567,403
1790,4072,783
4606,4354,945
392,3115,809
1085,3233,838
1344,370,234
1462,1036,606
1886,2369,413
2977,3386,512
4379,3232,186
1832,361,627
1545,1737,289
477,838,772
2416,2061,595
1658,3751,222
4197,4951,944
1374,2597,405
4064,3160,752
2249,2480,683
2319,1703,138
256,1955,235
153,2544,507
556,2006,636
3805,1033,409
3669,1809,223
2404,4479,529
547,1166,815
137,3324,509
4449,928,523
2835,4360,176
487,384,713
4726,3243,953
2189,2040,434
2714,4898,696
1340,2304,657
2727,4974,390
759,3741,871
1291,1509,389
4797,3219,492
1043,1872,392
519,3201,225
4558,1946,681
3746,2106,746
583,2155,906
2294,1669,408
1447,2256,604
4976,2163,911
3664,3723,217
2696,2833,649
2101,1870,917
4944,1739,394
244,2873,467
4198,3692,196
352,4174,781
3910,417,837
2163,3194,749
1379,1975,78
191,4311,828
753,1461,912
1767,263,961
2492,3757,894
3650,4513,47
739,3272,120
4076,4457,770
2704,944,325
971,119,261
3903,4635,132
1160,4274,618
4421,1930,765
3691,3616,511
600,2723,583
4845,4479,33
4518,1981,990
33,1207,452
1576,362,762
3142,409,909
1969,763,167
3192,892,843
2778,451,240
2054,1079,721
3283,3611,762
1861,4401,721
1805,4321,201
2024,729,603
2467,3456,90
4421,4660,979
3720,4366,435
2945,48,992
787,1477,226
3106,2424,564
2996,2657,500
612,3610,286
3314,243,695
4569,2786,928
3453,4249,19
4853,1119,967
4778,3985,253
3777,2049,965
4822,4358,189
1951,2270,251
442,3764,339
2683,866,557
4041,1054,292
1436,844,494
4134,4885,433
1596,4529,556
982,3188,875
3264,1674,947
2585,2130,835
2567,4368,351
3693,3056,192
2909,2343,583
4659,470,944
2827,2469,776
4036,2585,343
4395,125,467
485,1655,296
4466,1995,635
4013,2326,370
292,2686,661
3246,3249,845
1156,49,490
612,519,788
3555,1931,811
2666,4902,677
2077,4895,343
1118,1069,492
1995,3224,711
1366,4021,390
3467,1328,37
2580,2696,825
3875,158,647
3536,2931,450
1013,1099,678
2754,4225,706
729,4223,706
4856,1036,25
3677,20,230
3876,3035,447
925,4408,518
4929,747,47
2432,3059,470
3489,839,44
3585,3520,760
4213,4403,696
4849,4892,666
1017,3943,658
2471,2306,56
2375,2840,773
2785,735,874
3798,3889,847
3237,619,523
3793,1075,130
4619,749,884
2107,1568,896
3459,2031,978
3371,1189,300
2610,2505,138
1002,2765,540
3916,2988,442
3632,1731,363
1631,2157,28
4827,3877,629
2593,834,642
3634,1285,371
4905,3687,316
2943,1826,37
666,3277,352
3103,2131,200
4417,376,778
1357,1115,834
893,2006,861
1053,1155,297
4110,1282,939
2744,2757,269
1515,2360,262
1292,42,125
2836,356,798
1122,4947,820
1454,1477,933
2762,2301,614
4613,2838,102
3057,276,986
3597,1295,421
1258,1006,344
1630,4162,728
369,4460,856
4536,2828,818
4973,172,278
1580,198,315
2613,3010,785
1930,3362,576
3050,1966,659
2364,444,618
622,1560,970
3722,2502,305
625,3396,710
2002,135,230
4461,2765,244
3754,3778,217
2764,4082,622
1825,506,101
417,106,974
1747,2478,227
1438,802,727
4623,1625,237
3121,4719,111
3307,2700,794
2528,4872,115
4067,4412,962
1170,3725,656
362,4668,857
1712,4774,324
2216,1833,497
2071,4181,384
3797,4695,484
4826,3927,814
3159,552,19
1980,4927,213
2738,519,79
1590,3394,964
869,4920,965
2492,61,443
4791,66,776
4048,2069,988
3670,40,319
2893,2928,957
332,4482,410
2393,799,286
1492,2365,556
3563,1383,195
1664,4691,399
2689,1960,862
1250,3999,332
336,1762,282
1460,3800,814
2247,4029,933
3485,865,444
2925,4997,136
3282,208,410
3645,328,591
4814,1207,138
3765,3540,977
3685,4041,429
2358,570,974
2112,2981,134
3995,129,864
2180,1787,968
4797,3831,646
159,4348,657
1890,2148,37
2421,378,995
539,1680,774
792,2278,841
2770,3876,70
4093,1689,854
3372,2897,147
1936,3065,755
3888,3074,405
4876,594,372
4694,2444,567
905,1905,687
2787,4061,236
4544,1533,373
4706,4857,303
2836,3812,194
382,3244,884
3701,3953,20
858,4858,504
482,890,785
1972,1097,531
1026,1779,727
3566,3624,399
394,4571,85
1692,3228,794
2724,1458,897
2470,1611,143
111,3564,540
3930,3587,791
480,3358,922
4057,2476,315
1220,2987,831
2365,1615,833
2472,3916,298
171,2654,436
1869,4628,962
1083,3548,92
2850,1731,123
1083,4870,407
784,1966,412
1674,2804,876
3570,695,714
2483,1411,919
4341,353,440
237,2588,290
2518,493,981
3535,4177,48
2246,3850,541
738,3547,470
